TransactionId,ChargePoint,Connector,MeterStart,MeterStop,ConnectedTime,ChargeTime,TotalEnergy,MaxPower,Started,Ended
2226650,AL530,AL530-2,915770,953090,3.6894,3.6894,37.32,10.24,3/17/2017 14:16:10,3/17/2017 17:57:32
2271877,DB0063,DB0063-1,1637650,1651940,1.38,1.38,14.29,10.48,3/28/2017 8:46:34,3/28/2017 10:09:22
2840874,DB0051,DB0051-1,1731690,1784110,6.3067,6.3067,52.42,10.08,12/11/2017 15:52:47,12/11/2017 22:11:11
2571213,REE075,REE075-1,711200,727360,1.8572,1.8572,16.16,9,6/24/2017 7:42:31,6/24/2017 9:33:57
2055359,REE211,REE211-1,101460,103610,0.2317,0.2292,2.15,10.08,1/26/2017 9:34:51,1/26/2017 9:48:45
2801874,AL267,AL267-2,1072459,1105640,3.2733,3.2725,33.181,10.24,11/15/2017 8:12:10,11/15/2017 11:28:34
2673543,REE515,REE515-1,1300830,1326450,3.7611,2.5172,25.62,12.84,8/26/2017 13:13:59,8/26/2017 16:59:39
2180822,AL641,AL641-1,1668050,1688650,3.5483,2.8006,20.6,10.72,3/6/2017 16:11:58,3/6/2017 19:44:52
2203935,DB0303,DB0303-1,1625300,1674460,14.2742,4.6322,49.16,11.275,3/11/2017 19:56:10,3/12/2017 10:12:37
2298741,REE027,REE027-2,1951520,2008240,5.5053,5.5053,56.72,10.4,4/3/2017 12:45:01,4/3/2017 18:15:20
2051170,DB0338,DB0338-2,325870,342110,10.9803,1.7978,16.24,10.2,1/24/2017 18:34:03,1/25/2017 5:32:52
2269707,EV0123,EV0123-1,7158200,7197850,13.2453,3.7381,39.65,11.117,3/27/2017 16:54:24,3/28/2017 6:09:07
2545102,REE540,REE540-1,5638380,5657430,1.8572,1.8572,19.05,10.458,6/11/2017 8:51:01,6/11/2017 10:42:27
2233858,DB0055,DB0055-2,566880,590080,2.2306,2.2306,23.2,10.48,3/19/2017 9:19:33,3/19/2017 11:33:23
2463790,DB0051,DB0051-1,565990,602460,3.6444,3.6444,36.47,10.2,5/14/2017 9:24:25,5/14/2017 13:03:05
2277921,AL694,AL694-1,922130,942750,15.7711,2.2703,20.62,11.04,3/29/2017 14:59:36,3/30/2017 6:45:52
2734225,AL719,AL719-1,1366400,1369839,0.3003,0.2994,3.439,11.912,10/4/2017 9:58:53,10/4/2017 10:16:54
2017712,DB0016,DB0016-1,675160,703910,9.4675,3.0508,28.75,11.16,1/12/2017 6:08:32,1/12/2017 15:36:35
2848825,AL791,AL791-1,1322150,1366170,13.5183,3.75,44.02,13.16,12/16/2017 23:03:01,12/17/2017 12:34:07
2864295,AL836,AL836-1,5565819,5632870,13.3592,7.25,67.051,13.28,12/28/2017 17:21:33,12/29/2017 6:43:06
2727700,EVP0007,EVP0007-1,559760,567210,0.7061,0.7061,7.45,10.798,9/30/2017 11:19:54,9/30/2017 12:02:16
2102836,DB0193,DB0193-2,690880,706420,11.1381,3.3881,15.54,10.12,2/7/2017 19:06:23,2/8/2017 6:14:40
2768380,REE547,REE547-1,4351170,4357830,0.7236,0.7236,6.66,9.28,10/26/2017 14:28:55,10/26/2017 15:12:20
2796652,AL624,AL624-2,5001379,5073040,17.1875,7.75,71.661,10.52,11/11/2017 16:46:24,11/12/2017 9:57:39
2065137,EV0227,EV0227-1,10297770,10332960,3.6731,2.7419,35.19,13.886,1/29/2017 16:12:34,1/29/2017 19:52:57
2711288,AL497,AL497-2,1996310,2027910,4.4767,3.7253,31.6,10.28,9/20/2017 7:26:45,9/20/2017 11:55:21
2824949,AL952,AL952-1,1175870,1188440,1.5256,1.5256,12.57,9.48,11/30/2017 8:49:28,11/30/2017 10:21:00
2834296,DB0285,DB0285-1,5896380,5921000,2.7853,2.7853,24.62,9.44,12/6/2017 13:52:01,12/6/2017 16:39:08
2827882,AL931,AL931-2,526369,531090,0.4381,0.4378,4.721,10.8,12/2/2017 7:56:16,12/2/2017 8:22:33
2729911,EV0224,EV0224-1,31925500,31964240,3.5236,3.5236,38.74,11.145,10/2/2017 1:56:53,10/2/2017 5:28:18
2862931,DB0295,DB0295-1,3803140,3816160,1.2469,1.2392,13.02,10.6,12/27/2017 16:14:32,12/27/2017 17:29:21
2678844,AL186,AL186-1,3652729,3679610,2.5842,2.5842,26.881,10.402,8/30/2017 12:28:17,8/30/2017 15:03:20
2105027,REE631,REE631-1,27901940,27907850,0.5878,0.5878,5.91,10.24,2/8/2017 16:53:55,2/8/2017 17:29:11
2640492,AL140,AL140-1,1615140,1628270,1.2111,1.2106,13.13,11.12,8/4/2017 12:20:10,8/4/2017 13:32:50
2204614,AL560,AL560-1,2378020,2384510,0.5917,0.5917,6.49,11.236,3/12/2017 9:42:07,3/12/2017 10:17:37
2582865,AL748,AL748-1,4298040,4316689,1.805,1.8042,18.649,10.505,6/30/2017 7:06:54,6/30/2017 8:55:12
2571198,AL776,AL776-1,1298270,1319859,3.6475,3.6469,21.589,13.24,6/24/2017 7:34:31,6/24/2017 11:13:22
2043955,REE216,REE216-2,83390,91760,0.8408,0.8408,8.37,10.08,1/22/2017 11:06:40,1/22/2017 11:57:07
2008131,DB0309,DB0309-2,141580,151940,1.3886,0.97,10.36,11.04,1/7/2017 14:36:48,1/7/2017 16:00:07
2063465,EV0215,EV0215-1,14187270,14250120,11.0894,5.7431,62.85,11.172,1/28/2017 22:17:54,1/29/2017 9:23:16
2649644,REE536,REE536-1,8196140,8213310,1.6928,1.6928,17.17,13.44,8/10/2017 8:47:17,8/10/2017 10:28:51
2086707,EV0140,EV0140-1,2369700,2388260,9.0842,2.2511,18.56,12.04,2/3/2017 23:32:09,2/4/2017 8:37:12
2572051,AL436,AL436-1,1876109,1894560,1.7878,1.7864,18.451,10.44,6/24/2017 12:28:56,6/24/2017 14:16:12
2809721,GLE-B002,GLE-B002-1,2720740,2726190,2.475,0.7478,5.45,12.889,11/20/2017 8:00:08,11/20/2017 10:28:38
2383153,AL512,AL512-2,683859,732820,4.8197,4.8183,48.961,10.28,4/23/2017 9:29:28,4/23/2017 14:18:39
2773147,AL392,AL392-2,196880,202679,0.5808,0.5803,5.799,10.08,10/29/2017 13:54:00,10/29/2017 14:28:51
2055518,GLE-B003,GLE-B003-1,7221570,7230900,24.7256,1.5158,9.33,12.6,1/26/2017 10:44:57,1/27/2017 11:28:29
2558332,DB0162,DB0162-1,2031860,2034940,0.3117,0.3117,3.08,10.2,6/17/2017 13:59:42,6/17/2017 14:18:24
2332755,REE033,REE033-2,1218940,1230030,1.8628,1.2411,11.09,9.92,4/11/2017 13:30:32,4/11/2017 15:22:18
2690261,REE539,REE539-1,30337880,30400020,12.3681,4.8389,62.14,13.069,9/6/2017 17:54:39,9/7/2017 6:16:44
2065344,AL459,AL459-1,785520,825080,14.2603,6.3969,39.56,10.12,1/29/2017 17:06:11,1/30/2017 7:21:48
2550963,EV0226,EV0226-1,10731790,10761380,2.8825,2.7433,29.59,11.024,6/14/2017 6:15:05,6/14/2017 9:08:02
2569824,EV0123,EV0123-1,8674230,8688220,6.3886,1.8778,13.99,10.561,6/23/2017 12:52:03,6/23/2017 19:15:22
2146585,EV0201,EV0201-1,2874950,2879400,0.4164,0.4164,4.45,10.8,2/23/2017 22:12:26,2/23/2017 22:37:25
2796781,AL718,AL718-1,2004069,2011739,0.7858,0.785,7.67,10.257,11/11/2017 18:10:15,11/11/2017 18:57:24
2371740,AL605,AL605-1,1668619,1710930,3.5417,3.5406,42.311,13.808,4/20/2017 11:14:00,4/20/2017 14:46:30
2854734,REE224,REE224-1,2875210,2889620,3.2319,1.4167,14.41,10.44,12/21/2017 8:04:00,12/21/2017 11:17:55
2101821,DB0333,DB0333-2,1091320,1117180,17.4714,2.5172,25.86,10.879,2/7/2017 14:25:53,2/8/2017 7:54:10
2726682,AL881,AL881-2,5570529,5589790,13.7883,3,19.261,10.08,9/29/2017 16:39:25,9/30/2017 6:26:43
2264395,EV0141,EV0141-1,3414880,3462880,5.4019,4.4986,48,11.172,3/26/2017 11:17:13,3/26/2017 16:41:20
2764814,AL158,AL158-1,733130,749299,1.5336,1.5333,16.169,11.07,10/24/2017 8:14:40,10/24/2017 9:46:41
2469293,DB0337,DB0337-1,2918690,2925410,12.7842,1.0378,6.72,10.48,5/15/2017 16:12:44,5/16/2017 4:59:47
2726236,AL516,AL516-2,2312800,2319919,0.6969,0.6956,7.119,10.376,9/29/2017 12:30:19,9/29/2017 13:12:08
2785894,AL805,AL805-1,971159,994299,2.3972,2.3964,23.14,11.24,11/5/2017 11:00:04,11/5/2017 13:23:54
2688273,AL632,AL632-1,7681919,7716220,11.9014,3.25,34.301,10.96,9/5/2017 17:06:20,9/6/2017 5:00:25
2662959,DB0290,DB0290-1,662530,683060,2.035,2.035,20.53,10.32,8/19/2017 9:25:15,8/19/2017 11:27:21
2303630,AL112,AL112-1,1730180,1733400,0.4453,0.4447,3.22,10.52,4/4/2017 14:44:04,4/4/2017 15:10:47
2040941,AL579,AL579-1,6392990,6414010,2.1303,2.1303,21.02,10.44,1/21/2017 9:14:49,1/21/2017 11:22:38
2346509,DB0196,DB0196-2,1627690,1647220,5.1739,2.1739,19.53,11.014,4/14/2017 10:47:57,4/14/2017 15:58:23
2528888,AL883,AL883-2,671780,698940,2.6469,2.6469,27.16,10.68,6/3/2017 10:51:09,6/3/2017 13:29:58
2318494,DB0180,DB0180-1,2895220,2903400,10.6936,0.8214,8.18,10.879,4/7/2017 20:48:09,4/8/2017 7:29:46
2599676,AL613,AL613-1,542120,552060,1.1531,1.1531,9.94,9.12,7/9/2017 16:01:42,7/9/2017 17:10:53
2057968,REE207,REE207-1,323890,366910,8.2781,4.3333,43.02,10.32,1/27/2017 7:49:28,1/27/2017 16:06:09
2192839,AL502,AL502-2,1827339,1831079,0.6589,0.6589,3.74,10.108,3/9/2017 12:30:52,3/9/2017 13:10:24
2687412,EV0114,EV0114-1,15253620,15278990,4.2758,2.9722,25.37,10.578,9/5/2017 8:06:50,9/5/2017 12:23:23
2842657,REE073,REE073-1,3256060,3285960,3.8575,2.8656,29.9,11.12,12/13/2017 7:08:04,12/13/2017 10:59:31
2131159,EV0228,EV0228-1,2456130,2507730,14.1861,5.2394,51.6,11.212,2/17/2017 18:29:45,2/18/2017 8:40:55
2588226,REE070,REE070-2,1363390,1400090,22.0042,4.6667,36.7,10.44,7/3/2017 9:24:04,7/4/2017 7:24:19
2692794,AL499,AL499-2,1178939,1201260,2.0081,2.0078,22.321,11.28,9/8/2017 10:13:17,9/8/2017 12:13:46
2170425,EV0100,EV0100-1,13395870,13454880,11.3006,4.9967,59.01,13.735,3/3/2017 22:00:41,3/4/2017 9:18:43
2043553,AL542,AL542-2,2135840,2187989,5.5117,5.5117,52.149,10.24,1/22/2017 1:26:28,1/22/2017 6:57:10
2408355,AL528,AL528-2,1881280,1892839,1.0497,1.0492,11.559,11.24,4/29/2017 18:47:33,4/29/2017 19:50:32
2247273,AL714,AL714-2,1499619,1505550,0.5878,0.5875,5.931,10.286,3/22/2017 12:39:36,3/22/2017 13:14:52
2574910,AL624,AL624-1,3142310,3164969,2.2092,2.2078,22.659,10.4,6/26/2017 7:05:02,6/26/2017 9:17:35
2105132,EV0185,EV0185-1,11402490,11435670,12.2689,3.2844,33.18,11.373,2/8/2017 17:13:51,2/9/2017 5:29:59
2231069,AL569,AL569-2,1053530,1075180,3.7986,2.25,21.65,10.88,3/18/2017 13:02:45,3/18/2017 16:50:40
2133053,REE551,REE551-1,15636100,15641440,8.8856,0.6106,5.34,10.8,2/18/2017 13:38:21,2/18/2017 22:31:29
2820108,AL805,AL805-1,1117729,1197500,9.8372,7.5864,79.771,11.48,11/26/2017 22:36:23,11/27/2017 8:26:37
2091469,DB0307,DB0307-1,805110,864350,8.7256,5.8111,59.24,10.44,2/5/2017 5:06:20,2/5/2017 13:49:52
2464546,EVP0005,EVP0005-1,0,25153,2.4064,2.4064,25.153,10.55,5/14/2017 11:56:36,5/14/2017 14:20:59
2837588,AL422,AL422-1,1958229,1970770,3.2264,2.475,12.541,10.04,12/8/2017 17:52:36,12/8/2017 21:06:11
2625991,EV0118,EV0118-1,8425160,8473500,9.5875,4.4842,48.34,11.25,7/26/2017 9:05:13,7/26/2017 18:40:28
2169667,AL853,AL853-2,177479,186910,0.95,0.9497,9.431,10.04,3/3/2017 17:49:15,3/3/2017 18:46:15
2432566,AL237,AL237-2,1856290,1867560,1.8942,1.75,11.27,10.56,5/6/2017 10:47:35,5/6/2017 12:41:14
2407952,REE053,REE053-2,2939560,2961910,2.4519,2.275,22.35,10.4,4/29/2017 16:28:30,4/29/2017 18:55:37
2247656,REE635,REE635-1,986790,991590,1.8339,0.9056,4.8,10.35,3/22/2017 14:20:40,3/22/2017 16:10:42
2686392,DB0135,DB0135-2,2155430,2169180,2.8686,1.7725,13.75,10.12,9/4/2017 15:13:39,9/4/2017 18:05:46
2044968,AL927,AL927-1,1659950,1664060,0.3917,0.3917,4.11,11.386,1/22/2017 15:49:12,1/22/2017 16:12:42
2761341,REE016,REE016-1,3004740,3026390,16.6161,2.5703,21.65,9.68,10/21/2017 15:55:47,10/22/2017 8:32:45
2616480,AL786,AL786-1,1482339,1518770,9.1906,3.5,36.431,11.2,7/19/2017 20:09:35,7/20/2017 5:21:01
2061452,EV0181,EV0181-1,8473590,8509240,3.9233,3.2444,35.65,11.225,1/28/2017 11:57:14,1/28/2017 15:52:38
2500531,REE539,REE539-1,26498060,26518750,12.3622,2.1519,20.69,13.12,5/23/2017 18:20:51,5/24/2017 6:42:35
2341709,AL434,AL434-2,122250,140360,1.7772,1.7764,18.11,10.611,4/13/2017 9:30:47,4/13/2017 11:17:25
2603277,AL836,AL836-1,3470719,3482070,1.0197,1.0192,11.351,12.72,7/11/2017 17:24:19,7/11/2017 18:25:30
2818340,AL56,AL56-1,2073419,2121649,4.5053,4.5047,48.23,10.84,11/25/2017 14:52:57,11/25/2017 19:23:16
2201911,DB0363,DB0363-1,624920,638810,2.8411,2.1708,13.89,9.52,3/11/2017 13:19:45,3/11/2017 16:10:13
2053002,EV0027,EV0027-1,707470,708290,0.0808,0.0808,0.82,10.144,1/25/2017 14:11:42,1/25/2017 14:16:33
2784455,AL933,AL933-2,681250,687440,0.8061,0.8058,6.19,9.52,11/4/2017 11:13:05,11/4/2017 12:01:27
2518511,EV0005,EV0005-1,9753580,9757200,0.3539,0.3539,3.62,10.245,5/30/2017 8:46:43,5/30/2017 9:07:57
2119871,DB0309,DB0309-2,508260,524020,12.6961,1.6922,15.76,11.08,2/13/2017 18:29:46,2/14/2017 7:11:32
2611358,REE072,REE072-1,565780,579750,1.3614,1.3614,13.97,10.44,7/16/2017 15:26:47,7/16/2017 16:48:28
2593293,DB0285,DB0285-2,2343080,2359460,11.7731,2.7486,16.38,9.48,7/5/2017 19:00:05,7/6/2017 6:46:28
2303059,AL663,AL663-2,469839,482299,1.225,1.2244,12.46,10.332,4/4/2017 11:59:14,4/4/2017 13:12:44
2566610,REE020,REE020-1,1968840,2040270,9.2661,6.8389,71.43,10.56,6/21/2017 20:24:40,6/22/2017 5:40:38
2131620,AL726,AL726-2,1508359,1519420,10.0633,1.0261,11.061,11.08,2/18/2017 7:28:26,2/18/2017 17:32:14
2144067,AL410,AL410-1,484579,504600,10.4842,4.0675,20.021,9.4,2/22/2017 20:25:57,2/23/2017 6:55:00
2113232,DB0180,DB0180-2,2529790,2535480,1.3383,0.6036,5.69,10.681,2/11/2017 12:43:38,2/11/2017 14:03:56
2009854,AL344,AL344-1,1328609,1366510,5.0667,5.0667,37.901,13.52,1/8/2017 14:54:10,1/8/2017 19:58:10
2849527,EV0141,EV0141-1,6188870,6212190,2.3125,2.3125,23.32,10.485,12/17/2017 14:12:04,12/17/2017 16:30:49
2832531,EV0189,EV0189-1,12095240,12136890,5.2769,4.5481,41.65,9.927,12/5/2017 9:40:13,12/5/2017 14:56:50
2115502,REE007,REE007-1,776290,804410,2.7586,2.7586,28.12,10.32,2/12/2017 10:56:41,2/12/2017 13:42:12
2399467,REE563,REE563-1,8334500,8364020,6.6211,3.4711,29.52,13.385,4/27/2017 12:46:43,4/27/2017 19:23:59
2672729,DB0219,DB0219-2,1064500,1086070,19.0331,3.2183,21.57,9.68,8/25/2017 21:16:54,8/26/2017 16:18:53
2003964,DB0020,DB0020-2,231100,236890,2.6178,2.5294,5.79,10,1/5/2017 15:43:42,1/5/2017 18:20:46
2860378,EV0163,EV0163-1,14791700,14856380,6.4847,6.4847,64.68,10.72,12/25/2017 8:59:08,12/25/2017 15:28:13
2086778,DB0288,DB0288-2,307960,317250,0.9311,0.9311,9.29,10.541,2/4/2017 7:00:28,2/4/2017 7:56:20
2110661,DB0289,DB0289-2,524930,534960,2.2678,1.7739,10.03,9.44,2/10/2017 15:28:34,2/10/2017 17:44:38
2768699,EV0224,EV0224-1,32629140,32630030,0.0953,0.0953,0.89,9.341,10/26/2017 16:46:53,10/26/2017 16:52:36
2019353,AL558,AL558-2,491109,528409,3.6097,3.6086,37.3,10.44,1/12/2017 17:09:44,1/12/2017 20:46:19
2057525,REE551,REE551-1,14818410,14875810,8.1414,5.2928,57.4,13.495,1/26/2017 21:42:26,1/27/2017 5:50:55
2636040,DB0283,DB0283-2,1708250,1724110,5.6769,2.1111,15.86,10.4,8/1/2017 15:23:20,8/1/2017 21:03:57
2007153,DB0055,DB0055-2,149510,159090,2.9236,1.8714,9.58,10.56,1/7/2017 7:32:43,1/7/2017 10:28:08
2175653,AL595,AL595-1,1026199,1049020,2.8269,2.8258,22.821,10.945,3/5/2017 10:59:18,3/5/2017 13:48:55
2347165,AL381,AL381-2,289200,290220,0.1075,0.1072,1.02,9.513,4/14/2017 12:44:49,4/14/2017 12:51:16
2377853,AL300,AL300-1,748299,782299,3.2722,3.2717,34,10.64,4/21/2017 17:42:19,4/21/2017 20:58:39
2502567,AL881,AL881-1,79290,94319,1.9289,1.9281,15.029,9,5/24/2017 11:55:50,5/24/2017 13:51:34
2860374,AL156,AL156-1,2549280,2571330,3.5097,3.25,22.05,9.88,12/25/2017 8:55:08,12/25/2017 12:25:43
2865743,EVP0002,EVP0002-1,14020020,14042800,14.9111,2.3683,22.78,10.856,12/29/2017 20:17:43,12/30/2017 11:12:23
2015482,DB0031,DB0031-2,51040,90690,4.1247,4.0442,39.65,10.08,1/11/2017 7:37:21,1/11/2017 11:44:50
2722769,AL590,AL590-2,5093129,5097370,0.4283,0.4281,4.241,10.109,9/27/2017 10:29:26,9/27/2017 10:55:08
2200820,AL779,AL779-2,1150959,1170489,2.2908,2.2903,19.53,10.24,3/11/2017 10:42:08,3/11/2017 12:59:35
2059644,AL525,AL525-2,535200,537830,0.2542,0.2542,2.63,10.515,1/27/2017 17:18:07,1/27/2017 17:33:22
2402932,DB0111,DB0111-1,470420,473470,0.3294,0.3294,3.05,9.89,4/28/2017 13:28:05,4/28/2017 13:47:51
2117924,AL874,AL874-2,75410,108319,3.3106,3.3106,32.909,10.04,2/13/2017 9:39:35,2/13/2017 12:58:13
2186524,DB0280,DB0280-1,2241000,2286890,9.6975,4.7008,45.89,10.2,3/7/2017 19:02:57,3/8/2017 4:44:48
2798966,AL590,AL590-1,2401959,2410219,0.7533,0.7525,8.26,11.08,11/13/2017 14:01:09,11/13/2017 14:46:21
2843064,EV0216,EV0216-1,5752160,5774870,2.3208,2.3208,22.71,9.848,12/13/2017 11:18:35,12/13/2017 13:37:50
2811746,REE547,REE547-1,4562250,4571130,3.465,0.9697,8.88,10.64,11/21/2017 15:31:49,11/21/2017 18:59:43
2022780,DB0265,DB0265-1,25800,45220,1.9086,1.9086,19.42,10.879,1/14/2017 10:51:02,1/14/2017 12:45:33
2489271,EV0196,EV0196-1,4269400,4322050,18.1225,6.1089,52.65,9.944,5/20/2017 15:04:57,5/21/2017 9:12:18
2828114,EV0014,EV0014-1,15826170,15890740,21.6378,7.5575,64.57,10.582,12/2/2017 9:57:35,12/3/2017 7:35:51
2045440,REE010,REE010-1,417200,460530,4.2197,4.2197,43.33,10.44,1/22/2017 18:21:07,1/22/2017 22:34:18
2087784,REE013,REE013-1,1290380,1315940,2.5039,2.5039,25.56,10.28,2/4/2017 12:06:02,2/4/2017 14:36:16
2734363,AL497,AL497-1,3022320,3031209,0.8253,0.8239,8.889,10.949,10/4/2017 11:15:26,10/4/2017 12:04:57
2861752,DB0148,DB0148-1,1420020,1447170,2.6553,2.6553,27.15,10.44,12/26/2017 15:28:50,12/26/2017 18:08:09
2718342,REE408,REE408-1,4863330,4930470,7.1667,6.5978,67.14,11.32,9/24/2017 11:24:08,9/24/2017 18:34:08
2184982,REE227,REE227-1,102210,119150,2.5456,2.0422,16.94,10.56,3/7/2017 14:17:28,3/7/2017 16:50:12
2645657,DB0283,DB0283-2,1724110,1778300,9.5197,5.4503,54.19,10.36,8/7/2017 22:17:59,8/8/2017 7:49:10
2257932,AL223,AL223-2,720690,723580,0.3072,0.3058,2.89,9.493,3/23/2017 13:33:08,3/23/2017 13:51:34
2062092,EV0224,EV0224-1,23558370,23621960,7.8375,5.9881,63.59,11.145,1/28/2017 13:58:07,1/28/2017 21:48:22
2433511,AL133,AL133-1,205210,231529,2.4483,2.4469,26.319,10.88,5/6/2017 13:28:45,5/6/2017 15:55:39
2817967,EV0157,EV0157-1,7444180,7463680,1.7986,1.7986,19.5,15.508,11/25/2017 12:35:07,11/25/2017 14:23:02
2116865,EV0140,EV0140-1,2434500,2457140,2.8233,2.5014,22.64,11.907,2/12/2017 18:09:02,2/12/2017 20:58:26
2840952,AL805,AL805-2,2128399,2201699,16.6825,7.9314,73.3,10.56,12/11/2017 17:01:43,12/12/2017 9:42:40
2725531,AL956,AL956-1,471190,489500,2.3528,2.3528,18.31,10.36,9/29/2017 5:53:54,9/29/2017 8:15:04
2032118,DB0063,DB0063-1,532590,572370,10.9753,4.25,39.78,10.68,1/17/2017 19:39:30,1/18/2017 6:38:01
2828741,AL853,AL853-1,459510,490140,8.0225,3.75,30.63,9.32,12/2/2017 13:37:38,12/2/2017 21:38:59
2577101,AL716,AL716-1,3112040,3127770,1.4142,1.4131,15.73,12.72,6/27/2017 8:34:20,6/27/2017 9:59:11
2845625,DB0230,DB0230-2,387250,393170,0.6006,0.6006,5.92,9.955,12/15/2017 6:21:41,12/15/2017 6:57:43
2204977,AL879,AL879-2,1037869,1050189,2.5278,2.5272,12.32,11.76,3/12/2017 11:20:56,3/12/2017 13:52:36
2203315,AL933,AL933-2,1966700,1981280,2.1083,2.1083,14.58,10.36,3/11/2017 16:56:04,3/11/2017 19:02:34
2739464,AL590,AL590-2,5234479,5265439,3.1858,3.1856,30.96,10.2,10/7/2017 13:06:36,10/7/2017 16:17:45
2830981,AL954,AL954-2,769220,788050,3.7114,2.3506,18.83,10.48,12/4/2017 8:08:58,12/4/2017 11:51:39
2529090,AL454,AL454-1,319,14699,1.4783,1.4769,14.38,10.6,6/3/2017 11:58:04,6/3/2017 13:26:46
2857525,DB0352,DB0352-1,101430,165240,12.1636,6.2144,63.81,10.72,12/22/2017 20:02:08,12/23/2017 8:11:57
2227610,REE539,REE539-1,24569020,24628480,18.6619,5.3136,59.46,13.08,3/17/2017 17:11:11,3/18/2017 11:50:54
2456831,AL516,AL516-1,928820,932299,0.3508,0.3494,3.479,10.08,5/12/2017 13:34:40,5/12/2017 13:55:43
2190776,AL881,AL881-2,1138719,1183770,10.1578,6.1578,45.051,10.4,3/8/2017 20:44:49,3/9/2017 6:54:17
1995649,AL877,AL877-2,472799,501440,3.1592,2.3056,28.641,13.68,1/1/2017 11:26:40,1/1/2017 14:36:13
2837352,DB0099,DB0099-2,3010440,3013330,0.2867,0.2867,2.89,10.348,12/8/2017 15:55:09,12/8/2017 16:12:21
2667809,REE078,REE078-2,636700,676960,3.9758,3.9758,40.26,10.24,8/22/2017 16:31:35,8/22/2017 20:30:08
2411023,AL707,AL707-1,3885129,3949429,13.3286,4.8286,64.3,13.53,4/30/2017 18:18:19,5/1/2017 7:38:02
2011552,REE027,REE027-2,417470,483010,13.0378,7.1211,65.54,10.44,1/9/2017 13:05:25,1/10/2017 2:07:41
2835462,EVP0003,EVP0003-1,4024560,4060840,9.6833,3.7567,36.28,10.439,12/7/2017 9:10:19,12/7/2017 18:51:19
2504887,AL456,AL456-2,2173110,2198120,4.7336,2.5,25.01,10.44,5/25/2017 9:20:27,5/25/2017 14:04:28
2621352,EV0066,EV0066-1,2794180,2797980,0.3847,0.3847,3.8,10.383,7/23/2017 12:20:49,7/23/2017 12:43:54
2772670,DB0363,DB0363-1,2272970,2291520,1.8378,1.8378,18.55,10.24,10/29/2017 9:01:13,10/29/2017 10:51:29
2370695,REE089,REE089-2,384400,392840,4.9814,2.5167,8.44,9.692,4/20/2017 6:58:34,4/20/2017 11:57:27
2685929,REE412,REE412-1,5551760,5601110,4.5011,4.2517,49.35,13.4,9/4/2017 8:46:33,9/4/2017 13:16:37
2410476,AL466,AL466-1,624659,665510,16.9597,4,40.851,10.32,4/29/2017 15:40:32,4/30/2017 8:38:07
2742545,EV0015,EV0015-1,4580800,4599110,13.4567,5.0592,18.31,12,10/9/2017 16:23:48,10/10/2017 5:51:12
2850446,EV0163,EV0163-1,14629920,14663510,4.7269,3.4219,33.59,10.652,12/18/2017 8:43:02,12/18/2017 13:26:39
2567142,AL635,AL635-2,965390,975919,8.7292,4.7289,10.529,9.4,6/22/2017 7:23:07,6/22/2017 16:06:52
